hashId,event_count,unique_viewers,avg_time_spent
2uxjhu1a-1,1,1,0.375
2uxk2ctj-1,333,243,6.764936936936937
2vfboks6-2,1,1,1.215
2vkmwfct-1,165,123,7.372521212121211
2vkmwfct-2,218,165,5.799412844036697
2vkmwfct-3,110,82,15.760236363636363
2vsgmyjd-1,458,365,10.311109170305677
2vziwv65-1,21,19,4.582047619047619
2vziwv65-2,307,248,5.525254071661237
2w7evge4-1,1,1,3.966
2wa3550a-1,1,1,4.015
2wbrvkep-1,864,606,15.298890046296297
2wl4wf0j-1,1,1,2.673
2wonbvvl-1,367,300,8.582288828337875
2wpedmg0-1,2,1,4.671
2wqf06kl-1,479,376,7.949114822546973
2x07qvo0-1,491,378,7.8591690427698575
2xc9cqto-1,348,285,7.199060344827586
2xjqlt8r-1,196,151,7.374755102040816
2xjqwabd-1,1,1,0.647
2xnnpv67-1,183,152,8.3591912568306
2xqtv5nu-1,23,18,6.123782608695652
2xqtv5nu-2,274,227,4.907956204379562
2xxpiyzq-1,1,1,1.216
2y1fc74x-1,389,323,8.806897172236503
2y1yyrrj-1,606,484,11.988427392739274
2y2udlbj-1,17,16,13.828117647058823
2y2udlbj-2,220,177,5.4937272727272735
2y2x5tvo-1,1,1,0.389
2yekzyr2-1,345,291,5.058356521739131
2yirriqd-1,777,607,9.37659588159588
2yzwobxa-1,595,434,11.940515966386554
2z32lhhh-1,2,2,7.5715
2zsqjxt8-1,363,288,7.837892561983471
2zvw0i27-1,1,1,1.828
2zwoyxdt-1,422,332,5.733947867298578
2zwttnxk-1,371,311,6.891256064690027
30erqfxa-1,261,209,6.364413793103449
30hh2el5-1,1,1,1.269
31ef6mxk-1,305,243,7.481249180327869
31evnzel-1,13,13,10.264
31evnzel-2,402,321,7.1160522388059695
31ma2ilc-1,346,277,8.215257225433525
31zrnvxh-1,394,317,9.89460659898477
31zsge9e-1,1,1,8.309
32ebd0pf-1,419,348,9.456231503579952
32ketmfa-1,542,424,9.030483394833949
32qwvo3p-1,387,307,6.280976744186046
32vydtzv-1,295,246,5.713193220338983
33basuqe-1,594,471,9.767271043771045
33jorjxe-1,23,17,8.225608695652173
33jorjxe-2,323,274,6.923365325077399
33mbhu2w-1,20,16,22.48055
33mbhu2w-2,379,308,7.927401055408971
34359afb-1,343,290,4.966539358600583
34b73e3c-86a5-4914-9873-110763d7da34-1,1,1,1.044
34kkjnwb-1,479,343,8.852974947807933
34laxy8c-1,539,428,8.204270871985157
34mgtdqs-1,375,294,6.859936
35g8l3qi-1,1,1,5.495
35javtcs-2,2,1,10.534500000000001
366hrpan-1,237,199,5.269118143459916
36dhy7uk-1,1129,794,14.823325952170062
36hupdup-1,376,300,5.592297872340426
37n3ke04-1,408,332,6.2620490196078435
384nm62s-1,376,296,12.439340425531915
386nz07u-1,810,596,14.45772962962963
38mzhbsu-1,1,1,0.242
38pt7jwa-1,355,292,7.8787211267605635
38t7d3t2-1,25,20,9.66032
38t7d3t2-2,290,232,5.2229413793103445
39dldwou-1,2,1,1.214
39dohoff-1,2,2,8.1595
39hz1gkm-1,193,159,7.609544041450778
39ub9kfo-1,315,256,5.703260317460318
3aczrgcb-1,17,15,10.267823529411764
3aczrgcb-2,335,255,7.535498507462686
3adqafoa-1,412,306,4.0296966019417475
3aduizh5-1,4,4,2.0250000000000004
3anv7dqj-1,407,350,8.564083538083537
3aozozcg-1,357,287,9.753649859943977
3awkpl5b-1,16,13,8.0039375
3awkpl5b-2,312,260,6.758230769230768
3awv2jn8-1,18,16,4.805833333333333
3awv2jn8-2,255,201,4.578137254901961
3b7y6yxq-1,1,1,8.782
3bd0mrp2-1,3,2,11.255
3bpgdkbt-1,754,553,18.330027851458887
3bqroysd-1,5,4,6.792199999999999
3caqn6hr-1,592,456,11.016467905405404
3ciayt0v-1,4,3,5.190250000000001
3cio0ppd-1,989,775,12.623203235591507
3cotzzvs-1,3,2,22.513
3cpdjvel-1,1255,888,11.075338645418325
3cs70ugm-1,1,1,1.339
3cvvuz7z-1,323,269,3.9142198142414864
3d4rosqn-1,294,245,4.992438775510204
3deer2if-1,1,1,0.409
3deqddy0-1,4,3,11.413
3dha6kgi-1,74,58,5.2319054054054055
3djojpuc-1,4,3,1.996
3dl7e1ew-1,9,7,5.311333333333334
3dl7e1ew-2,106,91,6.318528301886793
3dpdyqho-1,304,239,5.470911184210526
3drl8evx-1,296,247,6.657766891891892
3dvuwdbc-1,1,1,0.369
3e5fy83d-1,468,361,7.444485042735043
3edw7kz7-1,482,360,7.853819502074689
3ei7hsha-1,1,1,0.534
3ez5zefp-1,281,223,8.613192170818506
3f2uvd2e-1,403,320,4.9163424317617865
3f3zxyxt-1,408,332,6.526115196078432
3f6nvfi4-1,1631,1074,19.59306928264868
3fbgfrfm-1,262,219,3.5863778625954197
3fcaglka-1,96,79,9.160541666666667
3fcaglka-2,180,154,9.228411111111111
3fcaglka-3,96,78,6.240916666666667
3ffujuaf-1,1,1,9.871
3fn2sgml-1,387,309,7.2055193798449615
3fod4vx3-1,1,1,4.811
3fovclyz-1,774,609,11.77542118863049
3fqri4xd-1,27,16,10.40914814814815
3fqri4xd-2,362,298,7.567895027624309
3froaqia-1,2,1,5.545999999999999
3fwjb1ae-1,226,188,4.846535398230088
3fxfkm0u-1,32,24,5.93315625
3fxfkm0u-2,289,245,6.019996539792388
3g8qqquz-1,312,255,5.542173076923077
3gc4ue3v-1,392,308,9.089892857142857
3gdlsgmo-1,5,1,1.8492000000000002
3gdpdgdc-1,473,384,8.988401691331925
3gi5yfwo-1,1,1,6.86
3gmtp96m-1,355,271,7.242281690140846
3gnoudlz-2,8,6,2.7898750000000003
3h1nqpfi-1,452,351,8.403033185840707
3h2cipjp-1,125,108,5.39784
3h44fexl-1,394,322,5.613677664974619
3h7ip2gl-1,20,16,11.4574
3h7ip2gl-2,337,275,3.841350148367953
3h7rrssa-1,472,373,6.738497881355932
3hduzslt-1,3,1,0.6026666666666667
3hmrp4p2-1,30,24,7.1649
3hmrp4p2-2,373,313,6.880021447721179
3hoypche-1,6,3,1.9843333333333335
3hq5tyln-1,1,1,15.29
3hrpwhgm-1,435,345,6.750066666666666
3hsyhoeo-1,878,650,11.263992027334853
3htuawyc-1,1172,826,13.460647610921502
3hxrcets-1,283,230,4.932505300353357
3iesvr6h-1,2,2,2.078
3igihyms-1,454,348,8.884852422907489
3ih7eqfl-1,350,278,7.477162857142857
3ilho7tb-1,373,316,9.261109919571044
3ioojmdx-1,410,301,7.982212195121951
3ivhn5vt-1,1,1,6.317
3ivqyq8b-1,364,298,6.128145604395605
3j5glq6h-1,208,169,5.671235576923077
3jjawxzy-1,2,2,1.0985
3jm1uuv4-1,27,22,5.625962962962963
3jm1uuv4-2,233,202,4.1670901287553646
3jpa3apg-1,1,1,1.435
3jq9adlv-1,1949,1111,12.81020472036942
3jttpomy-1,4,3,5.933
3jwhihrf-1,1,1,2.735
3k3pgfnm-1,269,218,4.4927211895910775
3k9av2kg-1,15,13,7.8642666666666665
3k9av2kg-2,254,205,5.5480236220472445
3kjk3i3x-1,74,65,5.490310810810811
3kllgth9-1,1,1,1.402
3kn9aqug-1,680,491,16.78635588235294
3l2rbxgy-1,3,3,5.133333333333334
3l960ols-1,1,1,3.379
3ledt1uu-1,1,1,6.82
3lepodwy-1,18,15,7.612277777777779
3lepodwy-2,323,274,6.288990712074304
3lmgpkyk-1,4,2,2.754
3lnndgph-1,9,8,14.103555555555555
3lnndgph-2,161,131,7.314888198757765
3lqkkwdk-1,582,438,9.046828178694158
3lur7cgi-1,300,241,6.46041
3lwl8bxc-1,2,2,2.8435
3lwynvun-1,254,206,6.669133858267717
3m4iawxm-1,3,2,20.877333333333333
3m62xvhw-1,3,3,3.0076666666666667
3mdrwk52-1,2,2,1.1715
3msmpw00-1,154,127,7.699363636363636
3n8toiot-1,8,5,1.4505000000000001
3nj4xwc2-1,3,3,26.916666666666668
3nkacjq2-1,2,2,9.6205
3nkbsmwi-1,388,315,7.933340206185567
3nlpw0lo-1,694,504,12.073942363112392
3nninqlw-1,3,3,2.1976666666666667
3nsys8vx-1,351,274,5.085327635327635
3nzhmgsi-1,1,1,3.261
3o1b9qul-1,2,2,0.6945
3o3w3fyo-1,213,162,5.034835680751174
3o5r1xvo-1,2,1,0.6505
3odw2nqo-1,1,1,0.01
3okpjsla-1,468,360,5.25125
3oksa7tg-1,309,259,5.11078640776699
3onk0ok7-1,366,291,7.288732240437159
3ow8wnfz-1,674,529,9.24719881305638
3owic1ax-1,1,1,1.954
3p20kpgs-1,197,167,4.104670050761421
3pe6u0ie-1,20,15,25.49005
3pe6u0ie-2,334,286,9.377514970059881
3poims1d-1,299,238,5.531347826086956
3pqwvtwa-1,29,27,6.771827586206897
3pxgmpl0-2,1,1,0.817
3q0slwix-1,626,464,10.088907348242811
3qgo4tyl-1,11,11,5.240545454545455
3qgo4tyl-2,242,199,5.716553719008264
3qlht9gy-1,8,2,1.391875
3qmkothi-1,1,1,0.478
3qrryrus-1,327,270,4.628516819571866
3qsqpvlw-1,2,2,14.2555
3qykzzzx-1,19,15,6.790315789473683
3qykzzzx-2,193,167,5.438989637305699
3r2keuor-1,1,1,9.855
3row5a3r-1,1,1,6.094
3rwjxscg-1,1,1,1.348
3s5mitzo-1,193,156,8.069528497409326
3skdozmp-1,559,460,11.33372450805009
3sknrbgq-1,809,566,9.59974042027194
3snf4wel-1,304,235,4.035371710526316
3szbo1ye-1,314,260,8.573678343949044
3t0r98rr-1,1,1,2.359
3t5kovzq-1,662,525,11.910197885196375
3tb0rgxm-1,1,1,0.617
3tqt4uej-1,247,207,5.499643724696356
3u3jvj5j-1,3,3,5.5249999999999995
3ujucgvv-1,3,2,31.310000000000002
3um01ery-2,1,1,1.314
3upddgsn-1,1,1,9.725
3upz70cs-1,305,223,13.632383606557378
3uucflww-1,3,2,2.4443333333333332
3v5p6evr-1,247,195,6.972076923076924
3vctt3xn-1,260,210,6.6200807692307695
3vdu9vpe-1,5,2,2.0394
3vh5z7kd-1,1,1,4.911
3vquggnd-1,2,1,30.64
3vqwvan6-1,424,345,5.891613207547169
3vra9kiq-1,353,274,7.147541076487252
3wer6wo9-1,1,1,0.393
3whbc9mz-1,290,206,12.313724137931034
3wlq1i4n-1,297,239,6.745878787878788
3wn7ghph-1,4,4,4.2059999999999995
3wqkubwk-1,2,1,12.813
3wtqsmq6-1,10,8,6.551699999999999
3wtqsmq6-2,164,135,9.5535
3wv06yd6-1,296,243,4.553864864864865
3wxjhut5-1,343,292,4.908186588921283
3xawhqsh-1,363,290,8.32939393939394
3xgfk79p-1,3,2,3.875
3xh3ydpn-1,371,304,3.6370970350404312
3xhnh3bl-1,392,300,5.235469387755102
3xjt7uod-1,322,269,4.195453416149068
3xmn5k2u-1,17,14,9.395941176470588
3xmn5k2u-2,238,197,6.450957983193277
3xwdyo6u-1,21,19,7.608666666666666
3xwdyo6u-2,239,200,3.7856861924686194
3xzlxd90-1,547,415,11.954572212065813
3y7vpyza-1,547,455,9.01135831809872
3ycro2ee-1,990,716,10.124022222222221
3yftromj-1,17,17,15.688764705882353
3yftromj-2,276,207,5.511865942028986
3yicopei-1,368,288,6.955559782608696
3ykjscit-1,1,1,0.631
3ykpejrs-1,19,15,7.830842105263158
3yvef1oa-1,4,3,2.5415
3zf9jwm8-1,1,1,0.48
3zhal21h-1,312,260,7.91146794871795
3znevd52-1,3,3,3.9133333333333336
3zqlgx0e-1,1,1,0.562
40rmllxi-1,641,445,13.115405616224649
40sny95i-1,332,261,4.453602409638554
40yzdl7z-1,793,603,8.913307692307692
411gpyvv-1,1,1,0.769
41ffzjtm-1,349,274,7.847212034383954
41kmwryz-1,299,243,4.822110367892976
41mntph1-1,1,1,12.497
427wih7g-1,318,264,6.521927672955974
42kxdyzm-1,27,20,9.838111111111111
42kxdyzm-2,309,253,6.005711974110032
43evmhkj-1,621,475,10.920988727858294
43qbexfw-1,253,217,7.030739130434783
44a9hln3-1,15,14,8.911733333333332
44a9hln3-2,174,151,7.118436781609195
44g1wwhw-1,450,365,5.648593333333333
44lg3qht-1,1,1,3.92
44nkpnpa-1,7,4,3.406428571428571
458payj0-1,376,296,7.4639654255319146
45iujyty-1,4,3,14.07
45jhhh6m-1,452,357,6.603451327433628
45kdsaq9-1,483,397,8.841262939958591
45prsrfe-1,317,254,7.6509179810725545
45rkp6w1-1,4,2,4.097
46afmmjd-1,1,1,0.485
46clwx4j-1,442,330,9.688486425339367
46fxplzx-1,638,503,8.747377742946709
46ljgxhz-1,1,1,6.826
46ooxkuy-1,359,297,6.424958217270195
4704z0wf-1,225,184,6.8645644444444445
4756frhi-1,1,1,1.806
477dv1zg-1,3,2,5.892333333333333
47act6pq-1,18,17,7.140444444444445
47act6pq-2,284,229,5.775556338028169
47aup1lz-1,1,1,0.461
47d7dvfk-1,326,242,4.81138036809816
47jejh2i-1,122,97,6.900540983606557
47jejh2i-2,239,192,18.016016736401674
47jejh2i-3,118,99,10.751550847457628
47nu2hx8-1,4,3,3.92975
47qemvlk-1,1,1,4.894
47xmlalp-1,804,617,12.1785
47yayh5d-1,270,219,6.674022222222222
482puvrs-1,318,265,5.934481132075471
48ek4kom-1,339,264,5.674271386430679
491yexpu-1,1,1,0.372
49lqjcy5-1,292,225,4.9451609589041094
49nnplls-1,1,1,0.567
49r7ysya-1,1,1,0.354
49uaoodb-1,1,1,1.142
4a0ttbjw-1,6,5,14.490166666666667
4afotk7h-1,280,233,3.8981892857142855
4ao7jox2-1,1,1,5.021
4aqmehss-1,633,405,8.39496840442338
4arrijmk-1,194,153,8.383768041237113
4arvcqyx-1,114,89,6.023815789473685
4asncmzw-1,12,12,6.657833333333333
4asncmzw-2,280,227,11.850367857142857
4au9usbc-1,415,331,7.526990361445783
4ayrfcau-1,673,417,13.510750371471026
4b65tx1o-1,937,718,18.308564567769476
4babyeuf-1,404,325,9.288881188118813
4bc27okp-1,595,464,7.670971428571429
4beas5w6-1,19,14,7.950947368421053
4beas5w6-2,331,257,9.642111782477341
4bggz6hy-1,189,165,6.186560846560846
4bibdujd-1,81,65,7.312814814814814
4bibdujd-2,117,95,6.48194017094017
4bibdujd-3,93,67,5.991634408602151
4bwhrcav-1,1,1,0.146
4c5ilpam-2,1,1,1.434
4cabfc4t-1,2,1,15.2775
4cbdrpdv-1,407,339,6.170999999999999
4cjvc4bd-1,5,3,1.9243999999999999
4cqpjf8v-1,328,265,4.590417682926829
4crglqvf-1,276,226,4.307902173913043
4csl9frp-1,372,314,6.568481182795699
4cvyl0i5-1,1,1,0.597
4cwe9jkl-1,889,690,9.842502812148481
4d2zjqjm-1,547,418,8.570405850091408
4djggnc2-1,16,15,20.0511875
4djggnc2-2,626,529,10.548952076677317
4dwketgy-1,277,233,3.681505415162455
4ea38vko-1,2,2,22.7345
4egg7eeo-1,375,285,5.537469333333333
4ej2hri5-1,5,4,6.3716
4ek2ekd5-1,2,2,4.8
4escz5bz-1,764,578,6.939865183246073
4ewwstfh-1,649,503,11.265725731895223
4ez7u2od-1,296,211,5.534804054054054
4f0em2bw-1,4,4,2.2165
4fccw0ke-1,398,320,5.251608040201004
4fcwn98z-1,1,1,114.759
4fgs5end-1,327,272,7.855529051987767
4fja0lpm-1,413,332,6.006535108958838
4fo0rfhk-1,2,2,31.8545
4fo0rfhk-2,2,2,4.021
4fo78e7x-1,22,19,7.426954545454546
4fo78e7x-2,222,185,5.527752252252252
4fpytw1y-1,1,1,0.473
4fruezmt-1,411,326,13.891265206812653
4gff875c-1,391,309,6.169148337595908
4gpwu17y-1,1243,800,17.486962188254225
4gx6hzde-1,232,189,5.195650862068966
4h5km6mr-1,17,15,19.152470588235293
4h5km6mr-2,288,238,6.841791666666667
4h5l2j83-1,318,273,3.953443396226415
4hhk0ykx-1,19,17,6.478052631578947
4hhk0ykx-2,327,267,5.604926605504587
4hhwld2c-1,487,400,4.432554414784394
4hmisfrf-1,249,200,5.779991967871486
4hsas1ju-1,311,249,5.99283922829582
4htoyekr-1,1,1,0.761
4hvxw5is-1,4638,3419,5.804283311772315
4hzq2zh2-2,1,1,0.883
4iam7gsz-1,3,3,13.481666666666667
4idq6rzn-1,392,314,7.0382091836734695
4ii8g9kk-1,1,1,7.986
4ils9nbc-1,346,285,5.384008670520231
4ipcpxtl-1,1,1,0.67
4isshy0w-1,284,253,4.93369014084507
4j06x6wl-1,1,1,4.426
4j2jhkdg-1,5,1,0.7656
4j4pr4be-1,534,420,7.238402621722847
4j8hbxcw-1,317,254,6.945968454258675
4jdn7jhg-1,1,1,0.571
4jnh3tf9-1,1,1,10.763
4jnh3tf9-2,1,1,11.811
4jnkcglm-1,19,17,6.859578947368421
4jnkcglm-2,296,255,8.677827702702704
4kchzgck-1,2,2,1.9625
4keg1xdo-1,337,274,12.048792284866469
4knq92zc-1,632,482,21.096984177215187
4kqfczas-1,16,15,15.3363125
4kqfczas-2,350,276,9.431431428571427
4kr2k5fj-1,368,289,8.817839673913044
4ld2kjkh-1,406,305,7.974495073891625
4ln3fz44-1,4,1,7.521249999999999
4lnieein-1,1,1,3.383
4lnoz9ha-1,466,375,10.34527896995708
4lqeymw6-1,283,239,7.3465265017667845
4lqqkbi6-1,5,4,8.048
4luvk5op-1,384,310,4.6139921875
4lvpie54-1,521,383,8.593685220729368
4macbcol-1,615,441,9.012816260162602
4mg7danw-1,28,24,8.358892857142857
4mg7danw-2,332,269,6.093454819277109
4mhnlo5z-1,1,1,0.901
4mjxz05l-1,1,1,1.075
4mxqxzn3-1,1,1,0.403
4n0gubxa-1,319,259,7.146561128526646
4nklbave-1,323,263,5.234851393188855
4nrcgm0a-1,167,137,6.76465868263473
4nwbr5ng-1,14,14,10.823785714285714
4nwbr5ng-2,298,250,5.306174496644295
4nx4sqhs-1,7,4,2.490714285714286
4o1tarpv-1,479,368,18.760826722338205
4o7du18r-1,585,447,10.379900854700855
4ocqkpqz-1,3,2,3.4776666666666665
4ofolwkq-1,449,360,10.287004454342984
4ogrngsb-1,417,327,10.877772182254196
4olsmmtg-1,304,261,4.804782894736842
4onycmkj-1,330,276,5.46340909090909
4oojbzsk-2,1,1,0.521
4opz8xjm-1,341,260,4.99574780058651
4oweihmy-1,255,210,5.833219607843137
4oxt0try-1,4,4,10.024750000000001
4oz8cdwa-1,233,197,3.979656652360515
4pdjie86-1,21,15,13.502761904761904
4pdjie86-2,510,412,13.638278431372548
4pdsypot-1,608,459,9.518674342105264
4pfl8orz-1,18,17,14.223111111111113
4pfl8orz-2,314,265,6.726914012738854
4pkzawwp-1,1,1,0.647
4pojjlgk-1,451,358,8.937279379157427
4ppreluf-1,15,12,7.864199999999999
4prhtpgc-1,1,1,4.969
4py82nsr-1,20,18,8.4284
4py82nsr-2,745,573,15.282711409395974
4q2xw0zf-1,286,249,3.8416573426573426
4q5yyibm-1,419,289,11.521570405727925
4qelsbp7-1,253,215,3.4648300395256917
4qnz4fgn-1,20,16,10.0248
4qnz4fgn-2,390,311,9.20663846153846
4qo78jva-1,292,244,5.281938356164384
4qtuwe2j-1,2,2,1.2725
4qu2mllk-1,576,435,9.113100694444444
4qzrfgdm-1,346,284,5.594791907514451
4r7xy6r9-1,321,258,4.870822429906543
4ragqcvk-1,423,323,9.514163120567376
4rcvdy2b-1,1,1,4.509
4rehyurj-1,302,250,12.943807947019868
4ri9w3nz-1,376,320,4.534382978723404
4rm9zkyo-1,2,2,1.0305
4rnbvkz0-1,335,264,6.118850746268657
4rrjniqa-1,239,187,6.7936652719665265
4rvyhq1i-1,6,5,7.520833333333333
4rvyhq1i-2,112,98,7.038830357142857
4s0hhhue-1,309,236,4.483297734627832
4sjccogf-1,3,3,4.574666666666666
4spt0h62-1,432,336,4.25725
4ssqrzsp-1,1,1,6.705
4suaudjb-1,541,300,10.559824399260629
4tjzmhts-1,949,653,12.908597471022128
4tp33hjk-1,461,367,12.025763557483732
4tsnual3-1,510,413,9.690660784313726
4tvsjtyp-1,363,282,5.822341597796144
4ua7e3ie-1,440,331,7.455168181818181
4upvl3fa-1,14,9,12.319071428571428
4urhgno7-1,459,297,9.115368191721132
4uzw7zoq-1,245,203,10.381885714285714
4v3owlqo-1,537,414,9.89991061452514
4vhxy1nv-1,1230,866,16.60460406504065
4vojkygl-1,562,410,10.105880782918149
4vwn6a3b-1,15,14,11.294533333333334
4vwn6a3b-2,275,233,7.1600327272727275
4vx4c7br-1,1,1,0.976
4wbjk4wm-1,327,263,4.894761467889908
4wfqkge1-1,379,303,5.956292875989446
4wfxy6mc-1,732,540,11.931086065573771
4wrcoifr-1,170,139,7.758876470588236
4wznulv2-1,358,287,5.691513966480446
4xd08y7o-1,552,434,6.986503623188407
4xffhgy3-1,328,262,6.542320121951219
4xhf77by-1,304,246,6.197776315789474
4xtre31x-1,393,320,6.200063613231552
4xxluski-1,301,256,5.335189368770764
4yejuzlr-1,532,426,9.975137218045113
4yp7hd5u-1,427,348,10.347257611241217
4yv1mmpk-1,304,243,11.220190789473685
4zcwsqrk-1,575,469,11.443932173913042
4zdlnxk7-1,17,15,10.826235294117646
4zdlnxk7-2,251,221,7.796350597609562
4zfr86o5-1,360,284,16.273180555555555
4zjpyywh-1,121,103,6.978082644628099
4zk9qtuq-1,1,1,32.754
4zmfhqe3-1,107,82,6.892635514018692
4zmfhqe3-2,176,146,5.084227272727272
4zmfhqe3-3,98,83,8.581938775510205
4zpuov2g-1,361,283,7.2940000000000005
4zqpm7mi-1,1,1,11.377
4zyyqixj-1,18,13,10.9015
4zyyqixj-2,288,245,8.110208333333334
50eifhne-1,405,338,7.588560493827161
51dwhn1p-1,4,4,1.796
51hksa4t-1,19,14,10.774315789473684
51hksa4t-2,313,258,10.47879872204473
51ljwlk8-1,309,257,5.9664012944983815
51qwydm6-1,448,345,9.247569196428572
51vr2qpk-1,2,2,1.988
52ievyr0-1,316,255,3.7017943037974685
52zmubwn-1,3,1,1.2643333333333333
534q2mxj-1,14,12,2.553142857142857
534q2mxj-2,201,167,4.49228855721393
53pe7anx-1,3,3,9.710333333333333
53wuj65g-1,1,1,18.93
548vuvoo-1,545,416,11.796499082568806
54c04gm6-1,734,595,13.037583106267029
54c9qw71-1,29,21,8.658551724137931
54c9qw71-2,350,292,7.977122857142857
54jbehfz-1,1,1,0.625
54jqdlum-1,327,272,5.848550458715596
54xlemhc-1,601,382,9.851086522462563
552sqjq0-1,19,17,9.63357894736842
552sqjq0-2,324,275,7.957339506172839
5534pjwa-1,21,19,7.795
5534pjwa-2,329,273,5.875598784194529
556i3zks-1,463,369,6.851935205183585
557vnico-1,274,232,7.715569343065693
55pwq1kk-1,3,1,0.6106666666666666
55qxraof-1,321,263,7.579264797507788
56dqy1v6-1,2,2,2.0455
56kxn16l-1,540,407,9.367425925925925
575fnztm-1,324,263,3.9698456790123458
57dslnta-1,1,1,2.961
57lm4056-2,3,1,2.376
57qfwbdg-1,2,1,0.446
57rqsh1l-1,361,300,6.8111385041551245
58bafkln-1,1,1,0.964
58bafkln-2,2,1,4.527
58vvv8xw-1,511,389,9.153679060665361
58zflqeb-1,1,1,0.426
59qcbqca-1,292,242,4.381390410958904
59sezwu7-2,1,1,10.321
59wvsfms-1,3,3,12.349666666666666
59zgqn55-1,22,17,21.251409090909092
59zgqn55-2,417,336,10.178817745803357
5a3lykk0-1,357,275,6.568988795518207
5ahj2o94-1,511,405,8.841348336594912
5ajexjbl-1,24,18,11.512375
5ajexjbl-2,340,288,7.824067647058824
5ar21tsc-1,2,2,7.5465
5atlesot-1,2,1,7.7955
5ayd8drz-1,365,296,9.122156164383561
5b71e1lg-1,404,312,7.401841584158416
5bcmtvwt-1,327,274,3.1137155963302754
5bdfm6me-1,455,327,12.3943010989011
5bqeedra-1,1,1,42.584
5bqgimi5-1,22,14,8.887636363636362
5bqgimi5-2,212,186,5.3629103773584905
5brjc2ka-1,422,330,9.497585308056872
5bztimcw-1,7,7,8.908285714285714
5bztimcw-2,167,148,4.855449101796407
5caqie6c-1,466,357,8.799635193133048
5chdbcif-1,654,537,10.73453516819572
5cjvyieq-1,305,258,5.933806557377049
5csccrrv-1,1,1,1.073
5cteulwj-1,351,282,6.559524216524217
5d2vjcfe-1,394,328,9.027421319796954
5dar1q49-1,21,16,2.826380952380952
5dar1q49-2,285,229,3.2711298245614038
5ddfjgpi-1,423,344,10.39009692671395
5dg1qqxu-1,353,276,7.7681303116147316
5dhzodtp-1,1,1,3.099
5dpynnuo-1,334,285,6.256760479041915
5dr1khac-1,298,254,7.652969798657718
5e5opbhd-1,650,430,14.849126153846155
5e7ewy68-1,882,632,14.767916099773242
5ecq0dk2-1,21,21,3.2033809523809524
5ecq0dk2-2,318,277,3.2751698113207546
5elsj6ki-1,320,244,10.131271875
5eo3sesh-1,471,378,12.048462845010615
5eoqvvlq-1,1,1,9.624
5eqmi0en-1,497,400,10.585494969818914
5equzgpi-1,196,154,7.63575
5f1wrotl-1,2,1,0.6725
5f4exjpd-1,3,1,20.481333333333335
5fdgqwhw-1,365,316,4.282372602739726
5ffv8sdc-1,472,378,9.24210593220339
5flzrx8z-1,9,9,4.400333333333333
5flzrx8z-2,103,81,2.6337961165048545
5fmuwhxy-1,325,264,6.151070769230769
5fnczqfn-1,18,16,7.216055555555556
5fnczqfn-2,308,252,8.321474025974027
5foahljh-1,332,266,6.051265060240964
5fozywuu-1,280,221,3.9090035714285714
5fwyommf-1,785,567,14.504273885350317
5g8lcqqd-1,2,1,26.794
5gkb887l-1,367,287,5.471596730245231
5glrw3pz-1,344,285,10.393273255813954
5gobgg1b-1,3,2,6.881333333333334
5gvpygdy-1,3,3,11.140666666666666
5gvse7ti-1,388,307,8.67714175257732
5hbratuk-1,4,2,2.34875
5he0p4lp-1,1365,878,22.383109157509157
5hivqb7a-1,1,1,0.693
5hlnn4mx-1,2,2,4.6905
5hpht0ux-1,1,1,0.428
5hxgftap-1,413,330,6.837140435835352
5ierelgm-2,1,1,0.341
5ilphqbk-1,2,2,7.5120000000000005
5irebwb9-1,413,318,7.77806779661017
5iru0wpn-1,420,289,8.412978571428571
5is5bsl5-1,839,658,14.303271752085816
5iyay9wm-1,995,723,13.411381909547739
5iz9z6dr-1,1,1,6.468
5j2tgjlm-1,192,163,9.616854166666666
5jakzmve-1,338,283,5.19648224852071
5jbse19d-1,1,1,0.479
5jeyf08k-1,1,1,8.774
5jno1q8b-1,449,332,19.090291759465476
5jpqpoil-1,95,82,4.784568421052631
5jq2ytbn-1,1,1,0.212
5justuph-1,1123,813,11.579112199465717
5kalebjy-1,14,12,3.647357142857143
5kalebjy-2,319,257,5.06939184952978
5kmv2ixr-1,331,281,6.985450151057402
5l868gqd-1,578,464,9.010797577854671
5l9rbxft-1,330,278,6.205060606060607
5laodzax-1,1,1,7.792
5lg3ax8t-1,3,3,10.814333333333332
5lhpmuvt-1,99,85,7.336474747474748
5lhpmuvt-2,181,145,6.326016574585635
5lhpmuvt-3,124,106,7.308927419354839
5lnuqke0-1,503,386,9.042530815109345
5m0e4org-1,31,28,5.170580645161291
5m0yn4ho-1,245,194,3.86070612244898
5m1dplfh-1,590,439,10.211533898305085
5mai18de-1,369,280,7.633723577235773
5mbdbtu3-1,398,307,5.8429497487437185
5mgbabjx-1,183,148,7.7023879781420765
5mrtdpxq-1,7,5,3.3554285714285714
5nrh7r6b-1,7,5,8.189428571428572
5ns4kqhv-1,461,351,6.7308633405639915
5ntlqxxb-1,4,2,4.727
5nwlurj8-1,15,13,6.665533333333333
5nwlurj8-2,230,192,4.5124956521739135
5nz4sdiz-1,390,307,6.906728205128204
5nzoq74g-1,234,184,9.269829059829059
5o2yxpew-1,2,2,3.3785
5o3jlti8-1,697,509,14.914685796269728
5oersi3j-1,359,314,5.349793871866296
5oesymzl-1,481,380,7.653941787941788
5oh2zohv-1,1,1,1.277
